# k0x_2;min_population;time_for_min_population;min_fidelity;time_for_min_fidelity;max_fidelity;time_for_max_fidelity;last_fidelity
1.21;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.216;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.222;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.228;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.234;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.24;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.246;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.252;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.258;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.264;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.27;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.276;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.282;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.288;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.294;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
1.3;0.97360894604372572;10;0.97651234499522055;10;1;0.0001;0.97651234499522055
