# gamma1Internal;min_population;time_for_min_population;min_fidelity;time_for_min_fidelity;max_fidelity;time_for_max_fidelity;last_fidelity
0.0014827935531394917;0.98230270807034692;10;0.98523203603802623;10;1;0.0001;0.98523203603802623
0.0017475212751490109;0.97971358131753017;10;0.98263518823846663;10;1;0.0001;0.98263518823846663
0.0020122489971585301;0.97713127891585416;10;0.98004518514098238;10;1;0.0001;0.98004518514098238
0.0022769767191680493;0.97455578287789368;10;0.97746200870450839;10;1;0.0001;0.97746200870450839
0.0025417044411775685;0.97198707526365491;10;0.97488564093555152;10;1;0.0001;0.97488564093555152
0.0028064321631870877;0.96942513818029974;10;0.97231606388791558;10;1;0.0001;0.97231606388791558
0.0030711598851966074;0.96686995378232665;10;0.96975325966288184;10;1;0.0001;0.96975325966288184
0.0033358876072061266;0.96432150427115526;10;0.96719721040879258;10;1;0.0001;0.96719721040879258
0.0036006153292156458;0.96177977189512687;10;0.96464789832105169;10;1;0.0001;0.96464789832105169
0.003865343051225165;0.95924473894941142;10;0.96210530564203156;10;1;0.0001;0.96210530564203156
0.0041300707732346842;0.95671638777583867;10;0.9595694146609034;10;1;0.0001;0.9595694146609034
0.0043947984952442034;0.95419470076273594;10;0.95704020771347476;10;1;0.0001;0.95704020771347476
0.0046595262172537226;0.95167966034488516;10;0.95451766718214581;10;1;0.0001;0.95451766718214581
0.0049242539392632418;0.94917124900339933;10;0.95200177549578691;10;1;0.0001;0.95200177549578691
0.005188981661272761;0.94666944926551644;10;0.94949251512953015;10;1;0.0001;0.94949251512953015
0.0054537093832822802;0.94417424370454206;10;0.9469898686047129;10;1;0.0001;0.9469898686047129
0.0057184371052917994;0.94168561493972569;10;0.94449381848875336;10;1;0.0001;0.94449381848875336
0.0059831648273013186;0.93920354563609598;10;0.94200434739498573;10;1;0.0001;0.94200434739498573
0.0062478925493108378;0.93672801850442644;10;0.93952143798262466;10;1;0.0001;0.93952143798262466
0.0065126202713203579;0.93425901630101815;10;0.93704507295654915;10;1;0.0001;0.93704507295654915
0.0067773479933298771;0.93179652182762518;10;0.93457523506722617;10;1;0.0001;0.93457523506722617
0.0070420757153393963;0.92934051793135486;10;0.9321119071106112;10;1;0.0001;0.9321119071106112
0.0073068034373489155;0.92689098750452492;10;0.92965507192800523;10;1;0.0001;0.92965507192800523
0.0075715311593584347;0.92444791348452515;10;0.92720471240591551;10;1;0.0001;0.92720471240591551
0.007836258881367953;0.92201127885370393;10;0.9247608114759418;10;1;0.0001;0.9247608114759418
