# omega_d;r_re_0;r_im_0;r_re_1;r_im_1;last_population_1_0;last_population_1_1;last_population_2_0;last_population_2_1;last_res_population_0;last_res_population_1
5002.1800000000003;0.44616556268246532;0.89497722261330448;-0.79216806030950271;-0.58483836669829647;0.01335397866027686;1.0050902743162065;1.2496638486240206e-05;0.00023328182117653053;4.4919960351879693;13.866344388878861
5002.1850000000004;0.44102338224483695;0.89751918194379232;-0.78182663640788208;-0.59866590932830377;0.013473785938881148;1.0050390721496392;1.218699798924312e-05;0.00023517952238005641;4.5325341971707038;13.782954674018844
5002.1899999999996;0.43581944323853061;0.90005418256556258;-0.77131242060160443;-0.61222952535984976;0.013594993929987352;1.0049872321040423;1.1878272106399489e-05;0.00023704861362073751;4.573550078784641;13.698264606090886
5002.1949999999997;0.43055298294239919;0.90258160869162729;-0.76063389721297825;-0.62552723680684297;0.013717620083855868;1.0049348078665856;1.1570541464091792e-05;0.00023888878447558679;4.6150497151595395;13.612340894004626
5002.1999999999998;0.4252232293773992;0.90510082794455593;-0.74979951110129406;-0.63855738523122574;0.013841682105482639;1.0048818523089866;1.1263889086141329e-05;0.0002406997628347678;4.6570392312953413;13.525249911332594
5002.2049999999999;0.41982940095297561;0.9076111905945955;-0.73881765422349233;-0.65131862519286321;0.013967197955772857;1.0048284173884354;1.0958400455055163e-05;0.00024248131412587775;4.6995248425637461;13.437057591345217
5002.21;0.41437070614881177;0.91011202872944619;-0.72769665277420614;-0.66380991708567838;0.014094185851248863;1.0047745540548667;1.0654163578406424e-05;0.00024423324046240997;4.7425128547161695;13.347829326389343
5002.2150000000001;0.4088463432324565;0.91260265536007246;-0.71644475492056281;-0.67603051941928038;0.014222664262346769;1.0047203121641657;1.0351269060186421e-05;0.00024595537972383236;4.7860096634162392;13.257629871733249
5002.2200000000003;0.4032555000197362;0.91508236346385097;-0.70507011915785567;-0.68797998058948684;0.014352651910209116;1.0046657403977983;1.0049810177287828e-05;0.00024764760457276499;4.8300217532651724;13.166523254092901
5002.2250000000004;0.3975973536840256;0.9175504249675811;-0.6935808033069577;-0.69965813018445477;0.014484167761912052;1.0046108861890792;9.7498829612143238e-06;0.00024930982141507671;4.8745556962988461;13.074572685011344
5002.2299999999996;0.39187107062105231;0.92000608967276443;-0.6819847541718731;-0.71106506987147422;0.014617231024050095;1.0045557956558187;9.4515862850968713e-06;0.00025094196930842955;4.9196181499301721;12.98184047924944
5002.2349999999997;0.38607580636838001;0.9224485841296105;-0.67028979785897769;-0.72220116392473288;0.014751861134786834;1.0045005135397798;9.1550219556917791e-06;0.0002525440188271047;4.9652158543730298;12.888387978212073
5002.2399999999998;0.38021070560043013;0.92487711045680399;-0.65850363079925289;-0.73306702941069546;0.014888077753974127;1.0044450831528999;8.8602948111238773e-06;0.00025411597088458038;5.0113556294127743;12.794275478755038
5002.2449999999999;0.37427490218289472;0.9272908451205597;-0.64663381143794085;-0.74366352612027353;0.015025900751807295;1.0043895463300672;8.5675128231820919e-06;0.00025565785552574124;5.05804437068117;12.699562167104403
5002.25;0.36826751930623247;0.92968893767147309;-0.63468775262645627;-0.75399174626379717;0.015165350195652462;1.004333943388676;8.2767872048721651e-06;0.00025716973069019646;5.1052890453120128;12.604306058187072
5002.2550000000001;0.36218766969632965;0.93207050944648917;-0.62267271470392971;-0.76405300398806053;0.015306446335184468;1.0042783130948181;7.9882325226668064e-06;0.00025865168095431842;5.1530966870239041;12.508563940291134
5002.2600000000002;0.35603445590624461;0.93443465224176514;-0.61059579926693575;-0.77384882475887573;0.015449209585839457;1.004222692635887;7.7019668133577434e-06;0.00026010381625735091;5.2014743906309562;12.412391325067013
5002.2650000000003;0.34980697069204358;0.9367804269620813;-0.59846394362131261;-0.78338093465402614;0.015593660510604417;1.0041671175996998;7.418111705169292e-06;0.00026152627061725364;5.2504293059884795;12.315842402844369
5002.2700000000004;0.34350429747494127;0.9391068622529084;-0.58628391590644169;-0.79265124960972866;0.015739819800184879;1.0041116219597432;7.1367925428939512e-06;0.00026291920084164152;5.2999686313870624;12.218970003212213
5002.2749999999996;0.33712551089251486;0.94141295312112039;-0.57406231088260951;-0.80166186466111944;0.01588770825157473;1.0040562380666855;6.8581385167345749e-06;0.00026428278523882472;5.350099606402563;12.12182556081166
5002.2799999999997;0.33066967743316233;0.94369765955303564;-0.56180554635234925;-0.81041504322619184;0.016037346745248253;1.0040009966453607;6.582282794198717e-06;0.00026561722233537385;5.4008295042760723;12.024459086136151
